id,trial_id,criterion_type,criterion_text,is_required,parsed_json,created_at,updated_at,category,tags
122,21,exclusion,Has clinically significant abdominal surgical conditions or cancer that might interfere with the study drug,f,"{""text"": ""Has clinically significant abdominal surgical conditions or cancer that might interfere with the study drug"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.492408,other,
123,21,exclusion,"Any condition that, in the Investigator’s opinion, might significantly interfere with the absorption, distribution, metabolism, or excretion of the study drug",f,"{""text"": ""Any condition that, in the Investigator’s opinion, might significantly interfere with the absorption, distribution, metabolism, or excretion of the study drug"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.421299,other,
81,47,inclusion,Male and female participants ≥50 years of age at the time of consent.,t,"{""text"": ""Male and female participants ≥50 years of age at the time of consent."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-04-11 13:31:26.170235,demographic,
82,47,inclusion,"Participants who are ambulatory and live in the community, or in assisted living or long-term care residential facilities that provide minimal assistance, such that the participant is primarily responsible for self-care and activities of daily living (ADLs).",f,"{""text"": ""Participants who are ambulatory and live in the community, or in assisted living or long-term care residential facilities that provide minimal assistance, such that the participant is primarily responsible for self-care and activities of daily living (ADLs)."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:11:59.365007,other,
83,47,inclusion,"Participants who are willing and able to comply with scheduled visits, laboratory tests, lifestyle considerations, and other study procedures, including daily completion of the e-diary for 7 days after each study vaccination.",f,"{""text"": ""Participants who are willing and able to comply with scheduled visits, laboratory tests, lifestyle considerations, and other study procedures, including daily completion of the e-diary for 7 days after each study vaccination."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:00.18981,laboratory,
84,47,inclusion,"Participants who are determined by medical history, physical examination (if required), and clinical judgement of the investigator to be eligible for inclusion in the study.",f,"{""text"": ""Participants who are determined by medical history, physical examination (if required), and clinical judgement of the investigator to be eligible for inclusion in the study."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:03.178751,other,
85,47,inclusion,"Capable of giving signed informed consent as described in the protocol, which includes compliance with the requirements and restrictions listed in the informed consent document (ICD) and in this protocol.",f,"{""text"": ""Capable of giving signed informed consent as described in the protocol, which includes compliance with the requirements and restrictions listed in the informed consent document (ICD) and in this protocol."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:04.367552,other,
86,47,exclusion,Current clinically suspected or polymerase chain reaction (PCR)–confirmed ongoing episode of HZ and/or history of clinically suspected or PCR-confirmed HZ within the past 12 months.,t,"{""text"": ""Current clinically suspected or polymerase chain reaction (PCR)–confirmed ongoing episode of HZ and/or history of clinically suspected or PCR-confirmed HZ within the past 12 months."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-04-11 13:31:10.984483,other,
87,47,exclusion,"History of severe adverse reaction associated with a vaccine and/or severe allergic reaction (eg, anaphylaxis) to any component of the study intervention or any related vaccine.",t,"{""text"": ""History of severe adverse reaction associated with a vaccine and/or severe allergic reaction (eg, anaphylaxis) to any component of the study intervention or any related vaccine."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-04-11 13:31:10.984483,other,
88,47,exclusion,Prior history of any subtype of Guillain Barré syndrome of any etiology.,f,"{""text"": ""Prior history of any subtype of Guillain Barré syndrome of any etiology."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:10.870189,other,
89,47,exclusion,"Serious chronic disorder, including metastatic malignancy, end-stage renal disease with or without dialysis, clinically unstable cardiac disease, or any other disorder that, in the investigator’s opinion, excludes the participant from participating in the study.",f,"{""text"": ""Serious chronic disorder, including metastatic malignancy, end-stage renal disease with or without dialysis, clinically unstable cardiac disease, or any other disorder that, in the investigator’s opinion, excludes the participant from participating in the study."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:11.938941,demographic,
90,47,exclusion,"Immunocompromised individuals with known or suspected immunodeficiency, as determined by history and/or laboratory/physical examination.",f,"{""text"": ""Immunocompromised individuals with known or suspected immunodeficiency, as determined by history and/or laboratory/physical examination."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:15.188955,laboratory,
91,47,exclusion,Current use of any prohibited concomitant medication(s) or those unwilling/unable to use a permitted concomitant medication(s).,f,"{""text"": ""Current use of any prohibited concomitant medication(s) or those unwilling/unable to use a permitted concomitant medication(s)."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-07-25 16:12:19.820228,other,
92,47,exclusion,"Previous vaccination with any licensed or investigational RSV vaccine at any time prior to enrollment, or planned receipt of a nonstudy RSV vaccine during study participation.",t,"{""text"": ""Previous vaccination with any licensed or investigational RSV vaccine at any time prior to enrollment, or planned receipt of a nonstudy RSV vaccine during study participation."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-04-11 13:31:10.984483,other,
93,47,exclusion,"Previous vaccination with any licensed recombinant adjuvant zoster vaccine (Shingrix) at any time prior to enrollment, or planned receipt of a nonstudy licensed VZV vaccine during study participation.",t,"{""text"": ""Previous vaccination with any licensed recombinant adjuvant zoster vaccine (Shingrix) at any time prior to enrollment, or planned receipt of a nonstudy licensed VZV vaccine during study participation."", ""field"": ""unparsed""}",2025-04-05 14:41:19.664537,2025-04-11 13:31:10.984483,other,
1,49,inclusion,"BMI ≥ 30 kg/m2 or a BMI ≥ 27 kg/m2 plus a documented history of or currently being treated for at least one of the following co-morbidities: hypertension, dyslipidaemia or obstructive sleep apnoea",t,"{""field"": ""diagnosis"", ""value"": ""hypertension""}",2025-04-01 18:41:12.205758,2025-04-11 13:31:10.984483,biometric,
